CODE POSTAL;CODE INSEE;NOM COMMUNE;CODE DEPARTEMENT;SURFACE COMMUNE (km²);POPULATION COMMUNE;coordonnees;var;Couverture;Opérateur;var2;Type Couverture;Réseau
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59176;59390;MASNY;59;7.22410148188;4488.21;50.341241582, 3.19548470018;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59171;59297;HELESMES;59;7.04740666518;1907.96;50.3677526981, 3.35840586833;Bouygues Telecom Couverture surfacique 4G;0.94;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;Bouygues Telecom Couverture population 4G;1.0;Bouygues Telecom ; population 4G;Population;4G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;Bouygues Telecom Couverture population 3G;0.99;Bouygues Telecom ; population 3G;Population;3G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59510;59299;HEM;59;9.78391675636;16943.29;50.6548049456, 3.19305632608;Free Mobile Couverture population 4G;0.19;Free Mobile ; population 4G;Population;4G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Bouygues Telecom Couverture population 4G;0.85;Bouygues Telecom ; population 4G;Population;4G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Orange France Couverture surfacique 4G;0.99;Orange France ; surfacique 4G;Surfacique;4G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Orange France Couverture surfacique 2G;1.0;Orange France ; surfacique 2G;Surfacique;2G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Par au moins un opérateur Couverture population 4G;0.99;Tout Opérateur ; population 4G;Population;4G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59247;59300;HEM-LENGLET;59;5.00435098488;565.63;50.2528760846, 3.22719072906;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;SFR Couverture surfacique 2G;0.98;SFR ; surfacique 2G;Surfacique;2G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;SFR Couverture population 4G;0.0;SFR ; population 4G;Population;4G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;Orange France Couverture surfacique 2G;0.98;Orange France ; surfacique 2G;Surfacique;2G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;Free Mobile Couverture surfacique 2G;0.98;Free Mobile ; surfacique 2G;Surfacique;2G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;Par au moins un opérateur Couverture surfacique 3G;0.99;Tout Opérateur ; surfacique 3G;Surfacique;3G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59199;59301;HERGNIES;59;10.6905440327;4116.31;50.4809811628, 3.53133874107;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;SFR Couverture population 4G;0.54;SFR ; population 4G;Population;4G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59195;59302;HERIN;59;4.62419351148;3739.98;50.3588545059, 3.44801878538;Bouygues Telecom Couverture surfacique 4G;1.0;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Free Mobile Couverture surfacique 4G;0.0;Free Mobile ; surfacique 4G;Surfacique;4G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59134;59303;HERLIES;59;7.39879516295;2145.07;50.5816535581, 2.8531853808;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Orange France Couverture surfacique 3G;1.0;Orange France ; surfacique 3G;Surfacique;3G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Par au moins un opérateur Couverture population 3G;1.0;Tout Opérateur ; population 3G;Population;3G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Par au moins un opérateur Couverture surfacique 4G;1.0;Tout Opérateur ; surfacique 4G;Surfacique;4G
59147;59304;HERRIN;59;1.99313731573;405.81;50.5495900938, 2.96246977042;Orange France Couverture population 2G;1.0;Orange France ; population 2G;Population;2G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;Bouygues Telecom Couverture population 3G;1.0;Bouygues Telecom ; population 3G;Population;3G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;Par au moins un opérateur Couverture surfacique 4G;0.05;Tout Opérateur ; surfacique 4G;Surfacique;4G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;Bouygues Telecom Couverture surfacique 2G;1.0;Bouygues Telecom ; surfacique 2G;Surfacique;2G
59470;59305;HERZEELE;59;17.1293453191;1531.22;50.8810801461, 2.53001631051;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59740;59306;HESTRUD;59;5.91609223465;291.29;50.2030928421, 4.13978408262;Free Mobile Couverture population 2G;1.0;Free Mobile ; population 2G;Population;2G
59740;59306;HESTRUD;59;5.91609223465;291.29;50.2030928421, 4.13978408262;Bouygues Telecom Couverture population 3G;0.0;Bouygues Telecom ; population 3G;Population;3G
59740;59306;HESTRUD;59;5.91609223465;291.29;50.2030928421, 4.13978408262;SFR Couverture surfacique 3G;0.32;SFR ; surfacique 3G;Surfacique;3G
59740;59306;HESTRUD;59;5.91609223465;291.29;50.2030928421, 4.13978408262;Orange France Couverture population 3G;0.47;Orange France ; population 3G;Population;3G
59740;59306;HESTRUD;59;5.91609223465;291.29;50.2030928421, 4.13978408262;Bouygues Telecom Couverture population 2G;0.89;Bouygues Telecom ; population 2G;Population;2G
59740;59306;HESTRUD;59;5.91609223465;291.29;50.2030928421, 4.13978408262;Bouygues Telecom Couverture surfacique 4G;0.0;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59740;59306;HESTRUD;59;5.91609223465;291.29;50.2030928421, 4.13978408262;SFR Couverture population 2G;0.98;SFR ; population 2G;Population;2G
59630;59182;DRINCHAM;59;3.291770776;238.66;50.9104379281, 2.31996661732;Bouygues Telecom Couverture surfacique 4G;0.55;Bouygues Telecom ; surfacique 4G;Surfacique;4G
59140/59240/59430/59640/59279;59183;DUNKERQUE;59;43.3606399861;93245.65;51.0307229078, 2.33752414095;Bouygues Telecom Couverture population 4G;0.96;Bouygues Telecom ; population 4G;Population;4G
59140/59240/59430/59640/59279;59183;DUNKERQUE;59;43.3606399861;93245.65;51.0307229078, 2.33752414095;SFR Couverture population 4G;0.78;SFR ; population 4G;Population;4G
59140/59240/59430/59640/59279;59183;DUNKERQUE;59;43.3606399861;93245.65;51.0307229078, 2.33752414095;Free Mobile Couverture population 2G;0.99;Free Mobile ; population 2G;Population;2G
59140/59240/59430/59640/59279;59183;DUNKERQUE;59;43.3606399861;93245.65;51.0307229078, 2.33752414095;Par au moins un opérateur Couverture surfacique 3G;0.99;Tout Opérateur ; surfacique 3G;Surfacique;3G
59140/59240/59430/59640/59279;59183;DUNKERQUE;59;43.3606399861;93245.65;51.0307229078, 2.33752414095;Orange France Couverture population 4G;0.99;Orange France ; population 4G;Population;4G
59140/59240/59430/59640/59279;59183;DUNKERQUE;59;43.3606399861;93245.65;51.0307229078, 2.33752414095;Orange France Couverture population 2G;0.99;Orange France ; population 2G;Population;2G
59140/59240/59430/59640/59279;59183;DUNKERQUE;59;43.3606399861;93245.65;51.0307229078, 2.33752414095;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;SFR Couverture population 4G;0.13;SFR ; population 4G;Population;4G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;Bouygues Telecom Couverture surfacique 3G;1.0;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;SFR Couverture population 3G;1.0;SFR ; population 3G;Population;3G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;Par au moins un opérateur Couverture population 4G;0.9;Tout Opérateur ; population 4G;Population;4G
59173;59184;EBBLINGHEM;59;9.5031580541;665.46;50.734564266, 2.41884672597;SFR Couverture surfacique 4G;0.23;SFR ; surfacique 4G;Surfacique;4G
59176;59185;ECAILLON;59;4.18511830271;2083.01;50.3482315234, 3.21529635453;SFR Couverture surfacique 2G;1.0;SFR ; surfacique 2G;Surfacique;2G
59176;59185;ECAILLON;59;4.18511830271;2083.01;50.3482315234, 3.21529635453;Bouygues Telecom Couverture surfacique 3G;1.0;Bouygues Telecom ; surfacique 3G;Surfacique;3G
59176;59185;ECAILLON;59;4.18511830271;2083.01;50.3482315234, 3.21529635453;SFR Couverture surfacique 3G;1.0;SFR ; surfacique 3G;Surfacique;3G
59176;59185;ECAILLON;59;4.18511830271;2083.01;50.3482315234, 3.21529635453;Par au moins un opérateur Couverture population 4G;1.0;Tout Opérateur ; population 4G;Population;4G
59176;59185;ECAILLON;59;4.18511830271;2083.01;50.3482315234, 3.21529635453;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59176;59185;ECAILLON;59;4.18511830271;2083.01;50.3482315234, 3.21529635453;Orange France Couverture population 4G;1.0;Orange France ; population 4G;Population;4G
59740;59186;ECCLES;59;3.69437115574;99.91;50.1988413348, 4.09813341605;Bouygues Telecom Couverture population 4G;0.0;Bouygues Telecom ; population 4G;Population;4G
59740;59186;ECCLES;59;3.69437115574;99.91;50.1988413348, 4.09813341605;Bouygues Telecom Couverture population 3G;0.03;Bouygues Telecom ; population 3G;Population;3G
59740;59186;ECCLES;59;3.69437115574;99.91;50.1988413348, 4.09813341605;Free Mobile Couverture surfacique 2G;1.0;Free Mobile ; surfacique 2G;Surfacique;2G
59145;59556;SASSEGNIES;59;4.0751756721;266.39;50.1790384849, 3.79850687638;Par au moins un opérateur Couverture surfacique 2G;1.0;Tout Opérateur ; surfacique 2G;Surfacique;2G
59145;59556;SASSEGNIES;59;4.0751756721;266.39;50.1790384849, 3.79850687638;Free Mobile Couverture population 3G;1.0;Free Mobile ; population 3G;Population;3G
59145;59556;SASSEGNIES;59;4.0751756721;266.39;50.1790384849, 3.79850687638;Free Mobile Couverture surfacique 3G;1.0;Free Mobile ; surfacique 3G;Surfacique;3G
59145;59556;SASSEGNIES;59;4.0751756721;266.39;50.1790384849, 3.79850687638;Free Mobile Couverture population 4G;0.0;Free Mobile ; population 4G;Population;4G
59145;59556;SASSEGNIES;59;4.0751756721;266.39;50.1790384849, 3.79850687638;SFR Couverture population 2G;1.0;SFR ; population 2G;Population;2G
59990;59557;SAULTAIN;59;6.27645837434;2001.91;50.335080255, 3.58004167583;Orange France Couverture population 3G;1.0;Orange France ; population 3G;Population;3G
59990;59557;SAULTAIN;59;6.27645837434;2001.91;50.335080255, 3.58004167583;Par au moins un opérateur Couverture surfacique 3G;1.0;Tout Opérateur ; surfacique 3G;Surfacique;3G
59990;59557;SAULTAIN;59;6.27645837434;2001.91;50.335080255, 3.58004167583;Bouygues Telecom Couverture population 2G;1.0;Bouygues Telecom ; population 2G;Population;2G
59990;59557;SAULTAIN;59;6.27645837434;2001.91;50.335080255, 3.58004167583;SFR Couverture surfacique 4G;0.0;SFR ; surfacique 4G;Surfacique;4G
59227;59558;SAULZOIR;59;10.4231215862;1717.35;50.2425296454, 3.43939074526;Bouygues Telecom Couverture population 4G;0.92;Bouygues Telecom ; population 4G;Population;4G
59186;59012;ANOR;59;22.3361587398;3266.01;49.9949415311, 4.11785622281;Orange France Couverture surfacique 4G;0.54;Orange France ; surfacique 4G;Surfacique;4G
59186;59012;ANOR;59;22.3361587398;3266.01;49.9949415311, 4.11785622281;Par au moins un opérateur Couverture surfacique 2G;0.99;Tout Opérateur ; surfacique 2G;Surfacique;2G
59186;59012;ANOR;59;22.3361587398;3266.01;49.9949415311, 4.11785622281;SFR Couverture population 3G;0.96;SFR ; population 3G;Population;3G
59186;59012;ANOR;59;22.3361587398;3266.01;49.9949415311, 4.11785622281;Par au moins un opérateur Couverture population 2G;1.0;Tout Opérateur ; population 2G;Population;2G
